id,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,State,Zone,Occupation,Product_Category,Orders,Amount,Shaadi,age_group2
10526,1004509,Madhav,P00346142,Male,26-35,26,Uttar Pradesh,Central,IT Sector,Household items,2,2372,No,26-35
10527,1005691,Boland,P00251242,Female,36-45,36,Maharashtra,Western,IT Sector,Decor,1,2245,No,36-45
10528,1002565,Kean,P00031842,Male,36-45,45,Delhi,Central,IT Sector,Household items,3,2322,No,36-45
10529,1003562,Sonal,P00233142,Male,26-35,30,Delhi,Central,Aviation,Household items,1,2371,No,26-35
10530,1004354,Zydlo,P00178242,Female,36-45,45,Punjab,Northern,Retail,Electronics & Gadgets,2,2245,No,36-45
10531,1001099,Dominguez,P00005142,Female,26-35,32,Maharashtra,Western,Aviation,Household items,1,2320,Yes,26-35
10532,1001448,Avila,P00233742,Male,26-35,29,Bihar,Eastern,Hospitality,Household items,1,2370,Yes,26-35
10533,1004962,Namrata,P00119642,Female,26-35,31,Kerala,Southern,Govt,Electronics & Gadgets,3,2243,Yes,26-35
10534,1002685,West,P00181842,Female,46-50,46,Maharashtra,Western,Chemical,Pet Care,1,2130,Yes,46-50
10535,1002071,Erin,P00120142,Female,46-50,50,Maharashtra,Western,Construction,Household items,1,2320,No,46-50
10536,1002063,Shreyshi,P00149342,Female,26-35,34,Uttar Pradesh,Central,Aviation,Household items,3,2370,Yes,26-35
10537,1001980,Christina,P00180342,Female,36-45,43,Rajasthan,Northern,IT Sector,Electronics & Gadgets,2,2230,Yes,36-45
10538,1002179,O'Connell,P00210042,Male,26-35,32,Haryana,Northern,Automobile,Pet Care,2,2129,No,26-35
10539,1002814,Taslimi,P00188742,Female,36-45,44,Karnataka,Southern,Govt,Household items,4,2318,No,36-45
10540,1005079,Inderpreet,P00080342,Female,26-35,28,Uttar Pradesh,Central,Food Processing,Household items,4,2368,No,26-35
10541,1002105,VanderZanden,P00004742,Female,26-35,30,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,2217,Yes,26-35
10542,1001516,Maithilee,P00324942,Male,26-35,26,Delhi,Central,Hospitality,Household items,4,2313,Yes,26-35
10543,1002015,Chong,P00192642,Female,18-25,20,Maharashtra,Western,Banking,Decor,4,2128,No,18-25
10544,1002055,Haines,P00245342,Female,51-55,51,Karnataka,Southern,IT Sector,Household items,4,2367,Yes,51-55
10545,1000911,Jaydeep,P00176542,Female,51-55,53,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,4,2217,Yes,51-55
10546,1002815,Kiran,P00303342,Male,36-45,43,Delhi,Central,IT Sector,Household items,4,2313,No,36-45
10547,1000126,Marc,P00110042,Female,18-25,19,Bihar,Eastern,Govt,Electronics & Gadgets,2,2126,Yes,18-25
10548,1003914,Anand,P00117042,Female,36-45,43,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,4,2216,Yes,36-45
10549,1001509,Airdo,P00146042,Female,0-17,15,Maharashtra,Western,Lawyer,Household items,1,2367,No,0-17
10550,1001068,Dominguez,P00141842,Male,18-25,19,Bihar,Eastern,Healthcare,Household items,1,2312,No,18-25
10551,1005453,Tony,P00086342,Female,18-25,22,Karnataka,Southern,Aviation,Electronics & Gadgets,2,2211,Yes,18-25
10552,1002088,Divyansha,P00314342,Female,51-55,51,Maharashtra,Western,IT Sector,Pet Care,3,2124,No,51-55
10553,1003079,Akshay,P00318742,Male,26-35,28,Uttar Pradesh,Central,Aviation,Household items,2,2367,No,26-35
10554,1005030,Theone,P00250342,Female,18-25,22,Kerala,Southern,IT Sector,Household items,3,2312,Yes,18-25
10555,1000644,Medina,P00330442,Female,26-35,32,Kerala,Southern,Construction,Electronics & Gadgets,3,2195,No,26-35
10556,1000256,Maribeth,P00278042,Female,46-50,48,Punjab,Northern,Healthcare,Electronics & Gadgets,4,2123,Yes,46-50
10557,1005433,Mayank,P00211142,Male,36-45,41,Uttar Pradesh,Central,Banking,Household items,4,2312,Yes,36-45
10558,1003095,Chung,P00230442,Male,26-35,33,Uttar Pradesh,Central,Aviation,Pet Care,2,2188,Yes,26-35
10559,1005433,Mayank,P00032042,Male,36-45,41,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,2,2120,Yes,36-45
10560,1003430,Divyeshkumar,P00293342,Male,46-50,47,Uttar Pradesh,Central,Aviation,Household items,1,2312,Yes,46-50
10561,1004732,Sudheer,P00111942,Female,26-35,31,Jharkhand,Eastern,IT Sector,Pet Care,2,2187,No,26-35
10562,1000183,Hemangi,P00200642,Male,46-50,50,Delhi,Central,Hospitality,Pet Care,4,2119,No,46-50
10563,1003055,Barchas,P00263442,Male,26-35,32,Andhra Pradesh,Southern,Textile,Household items,1,2311,Yes,26-35
10564,1004803,Michael,P00294142,Male,26-35,33,Uttar Pradesh,Central,Banking,Pet Care,1,2184,Yes,26-35
10565,1005000,Caudle,P00178142,Female,26-35,32,Karnataka,Southern,Agriculture,Household items,4,2363,Yes,26-35
10566,1000235,Ocampo,P00074142,Female,26-35,26,Karnataka,Southern,Retail,Pet Care,4,2118,No,26-35
10567,1000233,Shruti,P00342742,Male,46-50,49,Punjab,Northern,IT Sector,Household items,2,2309,No,46-50
10568,1002895,Carol,P00303142,Female,26-35,34,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,2183,No,26-35
10569,1000509,Rohan,P00078842,Female,26-35,27,Uttar Pradesh,Central,IT Sector,Household items,1,2362,Yes,26-35
10570,1003311,Neola,P00016742,Female,26-35,30,Uttarakhand,Central,Healthcare,Pet Care,1,2116,Yes,26-35
10571,1002895,Carol,P00303142,Female,26-35,34,Telangana,Southern,Healthcare,Electronics & Gadgets,3,2183,No,26-35
10572,1000801,Trafton,P00174442,Male,26-35,33,Kerala,Southern,Chemical,Electronics & Gadgets,2,2308,Yes,26-35
10573,1001173,Ginny,P00005142,Male,26-35,31,Rajasthan,Northern,Lawyer,Household items,4,2361,No,26-35
10574,1001882,Thornton,P00282442,Female,36-45,40,Uttar Pradesh,Central,Healthcare,Pet Care,4,2114,No,36-45
10575,1004260,Lisha,P00346742,Female,26-35,31,Uttarakhand,Central,Textile,Pet Care,3,2183,Yes,26-35
10576,1001767,Manju,P00361842,Female,26-35,34,Delhi,Central,Healthcare,Household items,2,2307,Yes,26-35
10577,1001173,Ginny,P00005142,Male,26-35,31,Uttarakhand,Central,Lawyer,Household items,3,2361,No,26-35
10578,1000129,Helen,P00136142,Female,26-35,29,Andhra Pradesh,Southern,Govt,Pet Care,2,2113,No,26-35
10579,1001074,Brown,P00103042,Female,46-50,47,Bihar,Eastern,Banking,Pet Care,2,2180,Yes,46-50
10580,1004387,Clasen,P00106042,Male,18-25,21,Karnataka,Southern,Automobile,Electronics & Gadgets,2,2305,Yes,18-25
10581,1001390,Tom,P00277942,Female,36-45,41,Uttar Pradesh,Central,Media,Pet Care,4,2112,Yes,36-45
10582,1005039,Lampkin,P00110142,Male,36-45,36,Madhya Pradesh,Central,Aviation,Household items,1,2360,Yes,36-45
10583,1004404,Rittenbach,P00150142,Female,26-35,28,Haryana,Northern,Aviation,Electronics & Gadgets,3,2304,Yes,26-35
10584,1004522,Jaydeep,P00293042,Female,46-50,47,Haryana,Northern,Media,Pet Care,3,2111,No,46-50
10585,1004009,Greene,P00313442,Female,18-25,20,Maharashtra,Western,Aviation,Household items,2,2360,Yes,18-25
10587,1003086,Trudy,P00355142,Female,18-25,18,Karnataka,Southern,Healthcare,Pet Care,1,2111,No,18-25
10588,1001113,Dunbar,P00319342,Female,18-25,21,Maharashtra,Western,IT Sector,Household items,1,2360,No,18-25
10589,1001902,Pistole,P00312742,Female,26-35,26,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,1,2304,Yes,26-35
10590,1000301,Brown,P00331942,Female,18-25,25,Kerala,Southern,Construction,Electronics & Gadgets,2,2180,Yes,18-25
10591,1003125,Theresa,P00177542,Female,26-35,26,Uttar Pradesh,Central,Agriculture,Pet Care,1,2109,Yes,26-35
10592,1005329,Heidel,P00108542,Male,26-35,30,Andhra Pradesh,Southern,Media,Household items,1,2359,Yes,26-35
10593,1003778,Dickinson,P00182342,Female,26-35,33,Karnataka,Southern,IT Sector,Household items,3,2304,Yes,26-35
10594,1000301,Brown,P00331942,Female,18-25,25,Maharashtra,Western,Construction,Decor,3,2180,Yes,18-25
10595,1005754,Pistek,P00111142,Male,18-25,24,Haryana,Northern,Banking,Pet Care,3,2106,No,18-25
10596,1005576,Subhashree,P00046742,Female,26-35,27,Maharashtra,Western,Aviation,Household items,3,2358,No,26-35
10597,1002895,Carol,P00346342,Female,26-35,31,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,2304,No,26-35
10598,1001287,Madhulika,P00367042,Male,51-55,54,Punjab,Northern,Chemical,Pet Care,2,2178,No,51-55
10599,1004055,Charles,P00150042,Female,51-55,52,Haryana,Northern,Textile,Electronics & Gadgets,4,2106,No,51-55
10600,1005420,Französisch,P00126242,Female,0-17,17,Karnataka,Southern,Agriculture,Household items,4,2356,No,0-17
10601,1005335,Amit,P00113242,Female,26-35,35,Delhi,Central,Aviation,Household items,4,2303,Yes,26-35
10602,1005140,Arthur,P00346642,Female,26-35,33,Himachal Pradesh,Northern,Construction,Pet Care,4,2177,No,26-35
10603,1000360,Willman,P00187442,Female,36-45,45,Uttarakhand,Central,Chemical,Pet Care,4,2106,No,36-45
10604,1000570,Nathan,P00328142,Female,26-35,33,Karnataka,Southern,Agriculture,Household items,2,2355,No,26-35
10605,1005492,Engle,P00150842,Female,18-25,21,Uttar Pradesh,Central,Banking,Household items,2,2303,Yes,18-25
10606,1003538,Shivani,P00274942,Male,36-45,43,Jharkhand,Eastern,Govt,Pet Care,2,2176,Yes,36-45
10607,1001505,Gilcrest,P00110842,Female,51-55,53,Bihar,Eastern,Retail,Pet Care,4,2105,No,51-55
10608,1000301,Brown,P00027142,Male,18-25,24,Delhi,Central,Chemical,Household items,2,2354,No,18-25
10609,1003471,Mull,P00100442,Female,18-25,20,Karnataka,Southern,Lawyer,Household items,1,2302,No,18-25
10610,1003093,Vikash,P00301542,Male,46-50,50,Uttar Pradesh,Central,Media,Pet Care,4,2175,Yes,46-50
10611,1004647,Vernon,P00228442,Male,36-45,38,Delhi,Central,Govt,Household items,4,2354,Yes,36-45
10612,1000971,Savi,P00266642,Female,26-35,27,Uttar Pradesh,Central,Lawyer,Pet Care,3,2100,No,26-35
10613,1004167,Aparajita,P00110542,Female,26-35,30,Uttar Pradesh,Central,IT Sector,Household items,3,2302,No,26-35
10614,1003390,McMath,P00177142,Male,46-50,48,Uttar Pradesh,Central,IT Sector,Household items,2,2353,No,46-50
10615,1004049,Penelope,P00221042,Female,46-50,49,Bihar,Eastern,Hospitality,Pet Care,1,2091,No,46-50
10616,1004508,Phonely,P00122442,Female,26-35,35,Karnataka,Southern,Media,Household items,4,2301,No,26-35
10617,1004910,Odella,P00242742,Female,18-25,18,Haryana,Northern,Lawyer,Pet Care,4,2173,No,18-25
10618,1002677,Zypern,P00036842,Male,36-45,40,Karnataka,Southern,Lawyer,Household items,2,2352,Yes,36-45
10619,1004715,Snel,P00196542,Female,26-35,35,Uttar Pradesh,Central,Construction,Decor,2,2088,Yes,26-35
10620,1003229,Poddar,P00084442,Male,55+,64,Maharashtra,Western,Healthcare,Household items,1,2301,No,55+
10621,1001733,Gonzalez,P00300042,Female,18-25,21,Himachal Pradesh,Northern,Food Processing,Pet Care,2,2171,Yes,18-25
10622,1001264,McGuire,P00228442,Female,26-35,34,Delhi,Central,Healthcare,Household items,1,2350,No,26-35
10623,1004715,Snel,P00196542,Female,26-35,35,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4,2088,Yes,26-35
10624,1002386,Peterman,P00191042,Male,26-35,26,Haryana,Northern,Hospitality,Pet Care,4,2167,Yes,26-35
10625,1005113,Overfelt,P00082342,Female,26-35,34,Punjab,Northern,Chemical,Electronics & Gadgets,3,2299,Yes,26-35
10626,1000655,Reiten,P00029742,Male,26-35,29,Andhra Pradesh,Southern,Banking,Pet Care,4,2087,No,26-35
10627,1004592,Bierner,P00280742,Male,18-25,20,Maharashtra,Western,Healthcare,Pet Care,3,2165,No,18-25
10628,1003851,Deanra,P00251242,Female,26-35,29,Maharashtra,Western,Healthcare,Household items,3,2350,No,26-35
10629,1005954,Charlotte,P00211042,Female,46-50,50,Kerala,Southern,Banking,Electronics & Gadgets,1,2298,Yes,46-50
10630,1000541,Bell,P00129542,Male,18-25,23,Jharkhand,Eastern,Construction,Electronics & Gadgets,3,2086,No,18-25
10631,1003261,Carter,P00227942,Female,46-50,50,Himachal Pradesh,Northern,Agriculture,Pet Care,4,2163,Yes,46-50
10632,1000065,Krohn,P00051142,Female,36-45,36,Maharashtra,Western,Aviation,Household items,1,2349,Yes,36-45
10633,1002232,Hitika,P00351742,Female,26-35,34,Maharashtra,Western,Aviation,Household items,3,2293,No,26-35
10634,1003955,Hart,P00194442,Female,36-45,40,Maharashtra,Western,Healthcare,Pet Care,2,2086,Yes,36-45
10635,1002645,Caroline,P00057442,Female,26-35,26,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,2,2163,Yes,26-35
10636,1000970,Eichhorn,P00115542,Female,26-35,31,Maharashtra,Western,Govt,Household items,1,2347,No,26-35
10637,1004535,Mousam,P00080042,Female,18-25,25,Uttar Pradesh,Central,Chemical,Household items,3,2292,Yes,18-25
10638,1004976,Dickinson,P00337542,Female,26-35,30,Madhya Pradesh,Central,IT Sector,Pet Care,2,2082,Yes,26-35
10639,1000240,Parin,P00221442,Female,51-55,51,Karnataka,Southern,IT Sector,Pet Care,3,2162,No,51-55
10640,1003065,Goranitis,P00150342,Male,18-25,20,Delhi,Central,Aviation,Household items,1,2346,Yes,18-25
10641,1003929,Prajakta,P00118442,Female,26-35,33,Karnataka,Southern,Govt,Household items,4,2290,No,26-35
10642,1004005,Phillip,P00190142,Male,36-45,37,Gujarat,Western,Govt,Pet Care,3,2076,No,36-45
10643,1003391,Rose,P00105142,Female,18-25,24,Maharashtra,Western,Banking,Pet Care,1,2160,Yes,18-25
10644,1001510,Packer,P00179742,Male,26-35,35,Karnataka,Southern,Automobile,Household items,1,2345,Yes,26-35
10645,1001605,Barnes,P00110842,Male,18-25,19,Delhi,Central,Chemical,Household items,2,2288,No,18-25
10646,1002264,Nguyen,P00078542,Male,46-50,48,Karnataka,Southern,IT Sector,Pet Care,4,2076,Yes,46-50
10647,1001774,Cortes,P00013942,Female,26-35,26,Maharashtra,Western,Media,Pet Care,1,2160,No,26-35
10648,1001127,Miller,P00110842,Female,26-35,29,Karnataka,Southern,Lawyer,Household items,3,2281,No,26-35
10649,1004680,Ballard,P00110942,Female,36-45,41,Maharashtra,Western,Hospitality,Pet Care,4,2159,Yes,36-45
10650,1003864,Blanton,P00159542,Female,51-55,55,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4,2076,No,51-55
10651,1003086,Trudy,P00220442,Female,18-25,23,Delhi,Central,Automobile,Household items,1,2280,No,18-25
10652,1001311,Jumper,P00188742,Female,18-25,19,Uttar Pradesh,Central,Textile,Pet Care,1,2159,No,18-25
10653,1002934,Brumley,P0095342,Male,36-45,36,Madhya Pradesh,Central,Automobile,Pet Care,2,2075,No,36-45
10654,1001303,Akshat,P00000142,Male,26-35,27,Delhi,Central,IT Sector,Household items,2,2280,Yes,26-35
10655,1003565,Duston,P00057442,Female,26-35,26,Haryana,Northern,Aviation,Electronics & Gadgets,3,2074,No,26-35
10656,1003399,Ionia,P00182742,Female,26-35,27,Bihar,Eastern,Chemical,Pet Care,3,2157,Yes,26-35
10657,1001203,Bailliet,P00303742,Male,26-35,30,Delhi,Central,Hospitality,Electronics & Gadgets,3,2012,Yes,26-35
10658,1003833,Dashyam,P00237542,Female,26-35,35,Karnataka,Southern,Healthcare,Household items,4,2280,No,26-35
10659,1002665,Champaklata,P00192242,Female,36-45,41,Gujarat,Western,IT Sector,Electronics & Gadgets,3,2152,Yes,36-45
10660,1004054,Hitesh,P00306042,Female,36-45,36,Madhya Pradesh,Central,Aviation,Clothing & Apparel,1,2012,Yes,36-45
10661,1005370,Brittain,P00262242,Female,26-35,33,Uttarakhand,Central,Hospitality,Electronics & Gadgets,2,2280,No,26-35
10662,1002136,Lacy,P00183342,Male,36-45,45,Karnataka,Southern,Food Processing,Pet Care,4,2150,Yes,36-45
10663,1002016,Manibalan,P00147742,Male,55+,79,Kerala,Southern,Aviation,Clothing & Apparel,3,2011,Yes,55+
10664,1000746,Uudhav,P00307642,Male,18-25,19,Karnataka,Southern,Banking,Electronics & Gadgets,1,2277,Yes,18-25
10665,1000411,Prashant,P00033542,Male,46-50,48,Uttar Pradesh,Central,Govt,Pet Care,1,2149,Yes,46-50
10666,1001505,Gilcrest,P00276042,Female,51-55,51,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,4,2010,No,51-55
10667,1005038,Trevino,P00066042,Male,26-35,35,Karnataka,Southern,IT Sector,Household items,3,2276,Yes,26-35
10668,1005103,Leatherbury,P00016742,Male,36-45,37,Gujarat,Western,Agriculture,Electronics & Gadgets,2,2148,No,36-45
10669,1001230,Saptadeep,P00220342,Female,26-35,33,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,2,2010,No,26-35
10670,1003610,Pournamasi,P00175542,Female,18-25,19,Karnataka,Southern,Chemical,Household items,4,2275,No,18-25
10671,1004526,Shefali,P00177842,Female,26-35,30,Telangana,Southern,Automobile,Electronics & Gadgets,2,2148,Yes,26-35
10672,1001498,Preksha,P00345642,Female,18-25,21,Maharashtra,Western,Healthcare,Electronics & Gadgets,2,2007,No,18-25
10673,1000651,Carreira,P00217942,Male,36-45,36,Madhya Pradesh,Central,Healthcare,Household items,2,2275,Yes,36-45
10674,1004526,Shefali,P00177842,Female,26-35,30,Uttarakhand,Central,Automobile,Electronics & Gadgets,1,2148,Yes,26-35
10675,1004257,Hackney,P00198642,Female,51-55,54,Maharashtra,Western,Banking,Clothing & Apparel,2,2007,Yes,51-55
10676,1001620,Don,P00114442,Female,26-35,30,Maharashtra,Western,Aviation,Household items,2,2274,Yes,26-35
10677,1002544,Oshin,P00183942,Female,46-50,49,Andhra Pradesh,Southern,Hospitality,Pet Care,4,2147,Yes,46-50
10678,1002625,Powers,P00110542,Female,36-45,37,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,2006,No,36-45
10679,1002753,Mathis,P00036142,Male,51-55,55,Maharashtra,Western,Lawyer,Household items,1,2274,Yes,51-55
10680,1002812,Liston,P00352142,Female,26-35,34,Bihar,Eastern,Banking,Pet Care,2,2147,No,26-35
10681,1000136,Lisa,P00114042,Female,18-25,25,Haryana,Northern,Chemical,Clothing & Apparel,4,2005,Yes,18-25
10682,1002430,Vini,P00127242,Female,26-35,34,Delhi,Central,Aviation,Household items,3,2273,Yes,26-35
10683,1003621,Navdeep,P00080342,Female,18-25,21,Gujarat,Western,Retail,Electronics & Gadgets,3,2146,No,18-25
10684,1001446,Christine,P00041642,Female,36-45,38,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,1,2005,No,36-45
10685,1004013,Michelle,P00183242,Female,26-35,26,Karnataka,Southern,Automobile,Household items,4,2273,No,26-35
10686,1005401,Komal,P00006142,Male,18-25,19,Delhi,Central,Govt,Pet Care,3,2145,Yes,18-25
10687,1005099,Moffitt,P00017542,Female,18-25,21,Karnataka,Southern,Media,Household items,3,2272,No,18-25
10688,1003292,Dipali,P00085542,Male,51-55,52,Andhra Pradesh,Southern,Hospitality,Clothing & Apparel,4,2004,Yes,51-55
10689,1004294,Venier,P00305042,Female,0-17,17,Karnataka,Southern,Food Processing,Pet Care,1,2144,No,0-17
10690,1002388,Catherine,P00341342,Female,55+,78,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,2272,Yes,55+
10691,1003331,Jaideep,P00221342,Male,26-35,28,Gujarat,Western,Automobile,Electronics & Gadgets,2,2002,Yes,26-35
10692,1001595,Crowe,P00116742,Female,36-45,38,Uttar Pradesh,Central,Govt,Pet Care,2,2143,Yes,36-45
10693,1000058,Moray,P00274242,Female,26-35,28,Karnataka,Southern,Healthcare,Household items,1,2271,No,26-35
10694,1003331,Jaideep,P00221342,Male,26-35,28,Rajasthan,Northern,Automobile,Electronics & Gadgets,4,2002,Yes,26-35
10695,1000910,Paul,P00085442,Male,51-55,51,Karnataka,Southern,IT Sector,Electronics & Gadgets,1,2140,Yes,51-55
10696,1001806,Duston,P00255842,Female,18-25,25,Maharashtra,Western,Chemical,Household items,2,2271,No,18-25
10697,1001601,Shahid,P00330342,Female,26-35,29,Uttar Pradesh,Central,Construction,Clothing & Apparel,3,2002,Yes,26-35
10698,1001675,Utsav,P00191742,Male,26-35,29,Maharashtra,Western,Retail,Electronics & Gadgets,1,2139,No,26-35
10699,1000390,Trafton,P00367242,Female,26-35,29,Karnataka,Southern,Media,Household items,4,2267,No,26-35
10700,1001969,Klamczynski,P00187942,Male,26-35,31,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,2001,Yes,26-35
10701,1001675,Utsav,P00191742,Male,26-35,29,Maharashtra,Western,Retail,Electronics & Gadgets,3,2139,No,26-35
10702,1004121,Dorris,P00244342,Female,46-50,49,Maharashtra,Western,Banking,Household items,4,2267,No,46-50
10703,1001514,Yaanvi,P00296142,Female,18-25,21,Gujarat,Western,Textile,Clothing & Apparel,1,2000,No,18-25
10704,1003118,Dhirajendu,P00160942,Female,26-35,29,Karnataka,Southern,Govt,Pet Care,1,2138,No,26-35
10705,1000644,Medina,P00064442,Female,26-35,27,Karnataka,Southern,Banking,Household items,3,2266,Yes,26-35
10706,1000846,Eason,P00266642,Female,26-35,29,Punjab,Northern,Hospitality,Clothing & Apparel,4,1998,Yes,26-35
10707,1000321,Tim,P00234842,Female,18-25,18,Uttar Pradesh,Central,Lawyer,Pet Care,2,2133,Yes,18-25
10708,1004808,Anthony,P00026342,Female,36-45,38,Maharashtra,Western,IT Sector,Clothing & Apparel,1,1996,No,36-45
10709,1004028,Lloyd,P00113142,Female,26-35,32,Himachal Pradesh,Northern,Automobile,Pet Care,2,2131,No,26-35
10710,1001734,Chance,P00129642,Female,46-50,47,Uttar Pradesh,Central,Construction,Clothing & Apparel,2,1994,No,46-50
10711,1001523,Alex,P00351842,Female,26-35,34,Himachal Pradesh,Northern,Hospitality,Pet Care,1,2130,Yes,26-35
10712,1003641,Cacioppo,P00057642,Female,26-35,28,Uttarakhand,Central,Chemical,Clothing & Apparel,1,1994,No,26-35
10713,1001366,Muhammed,P00296042,Male,0-17,14,Jharkhand,Eastern,Construction,Pet Care,1,2130,No,0-17
10714,1001697,Nathan,P00342842,Male,18-25,20,Karnataka,Southern,Aviation,Clothing & Apparel,4,1993,No,18-25
10715,1001675,Utsav,P00241642,Male,26-35,34,Madhya Pradesh,Central,Aviation,Clothing & Apparel,4,1909,Yes,26-35
10716,1000093,Amruta,P00016042,Female,26-35,29,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,1,1993,No,26-35
10717,1003693,Gary,P00042842,Female,26-35,33,Maharashtra,Western,Aviation,Clothing & Apparel,1,1905,No,26-35
10718,1002786,Nancy,P00015842,Female,26-35,30,Bihar,Eastern,Healthcare,Clothing & Apparel,2,1988,No,26-35
10719,1005469,Perrino,P00344442,Female,36-45,44,Haryana,Northern,Banking,Clothing & Apparel,2,1904,Yes,36-45
10720,1001301,Wale,P00271042,Male,26-35,35,Madhya Pradesh,Central,Lawyer,Clothing & Apparel,3,1988,No,26-35
10721,1001673,Lampkin,P00277442,Female,0-17,12,Gujarat,Western,Healthcare,Clothing & Apparel,2,1895,No,0-17
10722,1004447,Ajay,P00282442,Male,46-50,49,Delhi,Central,Healthcare,Clothing & Apparel,3,1818,No,46-50
10723,1000392,Cooley,P00004442,Female,18-25,20,Karnataka,Southern,Textile,Electronics & Gadgets,2,1985,No,18-25
10724,1001242,Lucas,P00116542,Male,36-45,45,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,1895,Yes,36-45
10725,1003742,Claire,P00021142,Female,26-35,33,Haryana,Northern,Healthcare,Clothing & Apparel,4,1818,Yes,26-35
10726,1002023,Company,P00304442,Female,18-25,20,Maharashtra,Western,Hospitality,Clothing & Apparel,4,1889,Yes,18-25
10727,1004018,Parna,P00177442,Male,46-50,47,Delhi,Central,Healthcare,Clothing & Apparel,1,1979,No,46-50
10728,1002909,Debra,P00048142,Female,26-35,28,Himachal Pradesh,Northern,Retail,Clothing & Apparel,4,1816,Yes,26-35
10729,1005489,Divsha,P00248142,Female,18-25,20,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,1886,Yes,18-25
10730,1001234,George,P00087042,Female,18-25,25,Maharashtra,Western,Banking,Clothing & Apparel,3,1976,No,18-25
10731,1004579,Jesus,P00365242,Male,18-25,24,Karnataka,Southern,IT Sector,Clothing & Apparel,2,1813,Yes,18-25
10732,1005570,Sanjay,P00201442,Female,26-35,30,Jharkhand,Eastern,Aviation,Clothing & Apparel,2,1883,No,26-35
10733,1004117,Corinna,P00255942,Female,18-25,25,Kerala,Southern,Healthcare,Clothing & Apparel,4,1973,No,18-25
10734,1004076,Crebassa,P00075742,Female,26-35,28,Uttar Pradesh,Central,Retail,Clothing & Apparel,3,1882,No,26-35
10735,1000549,Sharda,P00210042,Female,26-35,30,Haryana,Northern,Banking,Clothing & Apparel,4,1808,No,26-35
10736,1001442,Atharv,P00275842,Female,18-25,25,Uttarakhand,Central,IT Sector,Electronics & Gadgets,2,1972,No,18-25
10737,1004945,Damala,P00236942,Female,51-55,51,Bihar,Eastern,Automobile,Clothing & Apparel,2,1881,No,51-55
10738,1000957,Goldenen,P00160442,Female,36-45,43,Jharkhand,Eastern,Media,Clothing & Apparel,1,1805,No,36-45
10739,1004682,Vishakha,P00282042,Female,26-35,32,Gujarat,Western,Automobile,Clothing & Apparel,2,1971,No,26-35
10740,1000839,Hilary,P00250842,Female,26-35,34,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,1881,No,26-35
10741,1001266,Emily,P00003242,Female,26-35,26,Maharashtra,Western,Govt,Clothing & Apparel,4,1803,No,26-35
10742,1000530,Chayanika,P00331842,Female,26-35,35,Kerala,Southern,Chemical,Clothing & Apparel,1,1969,No,26-35
10743,1003574,William,P00358442,Male,36-45,36,Uttarakhand,Central,IT Sector,Clothing & Apparel,1,1881,Yes,36-45
10744,1000053,Howell,P00146142,Female,26-35,32,Karnataka,Southern,Retail,Clothing & Apparel,3,1799,Yes,26-35
10745,1004660,McNair,P00041942,Male,18-25,24,Bihar,Eastern,Lawyer,Clothing & Apparel,4,1968,Yes,18-25
10746,1003104,Suzanne,P00085242,Female,18-25,18,Karnataka,Southern,Healthcare,Clothing & Apparel,2,1879,No,18-25
10747,1003841,Philip,P00250342,Female,46-50,50,Andhra Pradesh,Southern,Govt,Clothing & Apparel,1,1798,No,46-50
10748,1000689,Manjiri,P00127542,Male,51-55,53,Karnataka,Southern,Govt,Clothing & Apparel,2,1965,No,51-55
10749,1000272,Steele,P00216342,Female,18-25,20,Haryana,Northern,Aviation,Clothing & Apparel,4,1876,No,18-25
10750,1003727,Baird,P00261142,Female,36-45,38,Karnataka,Southern,Agriculture,Clothing & Apparel,4,1796,Yes,36-45
10751,1004352,Herman,P00006942,Female,18-25,22,Gujarat,Western,IT Sector,Electronics & Gadgets,1,1964,No,18-25
10752,1000068,Pardue,P00255842,Female,18-25,24,Haryana,Northern,Hospitality,Clothing & Apparel,1,1876,Yes,18-25
10753,1004460,Dryer,P00296242,Female,26-35,35,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,2,1795,No,26-35
10754,1005493,Stewart,P00059442,Female,36-45,38,Kerala,Southern,IT Sector,Clothing & Apparel,3,1875,Yes,36-45
